PC1,PC2,Segment
0.9214471928401597,-2.785418844242167,Delivery-Disappointed
-1.643599208511896,-0.024181136102629085,Budget-Regular
0.7615482332603808,-1.827675474837275,Delivery-Disappointed
0.9262496430738928,0.08757416460557334,Engaged-Premium
-0.680244100543636,1.6218506429442716,Silent-Premium
0.7879732440457907,0.8431272333288612,Silent-Premium
0.06866638543912125,0.633616386078064,Silent-Premium
-1.4226318754988305,-1.5437793325282914,Budget-Regular
1.5824907620873248,-2.6545592784038954,Delivery-Disappointed
0.2605205829782123,-0.06845237207427707,Engaged-Premium
-2.6548344608611636,0.194440141926486,Budget-Regular
0.22909454098154447,-0.5273486416621543,Engaged-Premium
2.4643985307015344,0.8660888039615001,Silent-Premium
-0.5599916918578591,0.963281520176045,Silent-Premium
1.385478749900414,-1.457250487436832,Engaged-Premium
-0.5349272739109693,0.3283646257786945,Silent-Premium
0.8769417106192807,-3.8914039765216732,Delivery-Disappointed
-1.5141053240557305,-0.05837884937172548,Budget-Regular
1.0516746748874453,0.4721761021391714,Engaged-Premium
0.5128435575785868,-2.696482247226537,Bulk-Buyer
-3.266107535837535,-0.3250802789891067,Budget-Regular
-0.9314202726532032,0.19655746315414444,Budget-Regular
1.1167779482866569,0.37856414613472794,Engaged-Premium
1.1008044581459588,-3.3149400144176453,Delivery-Disappointed
-0.30417700031798056,-0.9644534531948508,Engaged-Premium
-0.07257795478183676,0.10537424386259785,Silent-Premium
-0.6423887558209233,0.41908394669445354,Silent-Premium
1.6932731313659382,0.906104174110459,Silent-Premium
-0.5640048065040217,0.28519189103633885,Silent-Premium
0.35685543887843746,1.2170478783770573,Silent-Premium
0.011978285972062333,-0.0681777471696188,Engaged-Premium
-0.5546813462111498,0.3563796308581998,Silent-Premium
-0.5311106670429719,0.8518594341116477,Silent-Premium
0.08901061398788022,-1.3138301326620039,Delivery-Disappointed
-0.6156189880690179,0.5888074783230429,Silent-Premium
-0.10015211695257742,0.11713922791927042,Bulk-Buyer
-0.6820878541626634,1.0312709226355212,Silent-Premium
0.4582462659875177,0.17432240368319582,Silent-Premium
1.6191478477653962,-0.034358265077319504,Bulk-Buyer
-0.0601153632697099,0.10180399351477495,Silent-Premium
0.5584241745651268,2.0964655724571317,Bulk-Buyer
1.4689534361336896,0.4034355981656911,Silent-Premium
-0.6911796065215199,0.7088826326634862,Silent-Premium
-2.0946909486265763,-0.622797899451165,Budget-Regular
-0.9620835945568372,-0.21529269383298358,Engaged-Premium
0.9058859017300019,-1.5328526057714718,Bulk-Buyer
0.8311315836397147,-1.3984689837172608,Delivery-Disappointed
3.33286005313762,1.3839805300270687,Engaged-Premium
0.24468419312598166,1.248922277886223,Silent-Premium
-1.199609156293642,-2.432497470077366,Delivery-Disappointed
0.3165987536815065,0.3278084166318407,Bulk-Buyer
0.17563881670167256,0.8582241357804173,Silent-Premium
-1.5470066017396227,0.020555923224026405,Budget-Regular
-1.0597869843943863,1.3200912775983917,Budget-Regular
-0.3937812490106435,0.08314367701966853,Silent-Premium
-0.9789253302384265,-0.1673140703416789,Budget-Regular
-0.6983932477541462,-0.7208611928791272,Engaged-Premium
2.6337134719652058,0.3058261285491363,Engaged-Premium
-2.095395872758469,0.8548536662919888,Budget-Regular
1.723441927353923,0.4010714524149583,Engaged-Premium
-1.1523722255325313,-1.1299801577365192,Budget-Regular
