lat,lng,Segment,customer_city
-23.433704701885496,-46.58489999999999,Delivery-Disappointed,sao paulo
-16.74998499999998,-49.22596154517842,Delivery-Disappointed,aparecida de goiania
-13.002814446015355,-38.46387616648835,Delivery-Disappointed,salvador
-25.469979548156257,-49.306212701915854,Delivery-Disappointed,curitiba
-23.597328572854757,-46.50811226741303,Delivery-Disappointed,sao paulo
-3.196662876107953,-52.21699290487416,Delivery-Disappointed,altamira
-10.927031018047726,-37.064506054951245,Delivery-Disappointed,aracaju
-3.7262555021846753,-40.99180363301013,Delivery-Disappointed,tiangua
-19.924139199838383,-43.99023111795261,Delivery-Disappointed,belo horizonte
-22.69113762150345,-52.73494399850675,Delivery-Disappointed,adhemar de barros
-3.7445460349702855,-38.50324392783773,Delivery-Disappointed,fortaleza
-2.540111488380642,-44.22518421687788,Delivery-Disappointed,sao luis
-22.407385427989674,-41.83962087054915,Delivery-Disappointed,macae
-22.15647675126113,-42.41863431872449,Delivery-Disappointed,bom jardim
-22.838534062015846,-42.2259322108234,Delivery-Disappointed,iguaba grande
-22.336914844307163,-49.06153689090554,Delivery-Disappointed,bauru
-22.814348940331204,-43.20267075284208,Delivery-Disappointed,rio de janeiro
-23.54175760166953,-46.30016626692366,Delivery-Disappointed,suzano
-23.156299066198635,-47.04923371339494,Delivery-Disappointed,itupeva
-22.879118416924303,-43.57625920989382,Delivery-Disappointed,rio de janeiro
-23.570810444514542,-46.69077501106554,Delivery-Disappointed,sao paulo
-18.412745195730892,-40.21478707573601,Delivery-Disappointed,pinheiros
-19.829165681990187,-43.93569428766812,Delivery-Disappointed,belo horizonte
-23.68698516287448,-46.552552123595405,Delivery-Disappointed,sao bernardo do campo
-23.458178949347918,-46.422005872468105,Delivery-Disappointed,guarulhos
-22.97930244479442,-46.99519549601077,Delivery-Disappointed,valinhos
-23.04617324043233,-45.55510219326019,Delivery-Disappointed,taubate
-23.68118030474924,-46.44412708563669,Delivery-Disappointed,maua
-21.71774478879331,-43.40704887577783,Delivery-Disappointed,juiz de fora
-22.91408114285877,-43.22386956688216,Delivery-Disappointed,rio de janeiro
-27.642501237607874,-48.68054933753507,Delivery-Disappointed,palhoca
-6.455069440245824,-36.20711032823088,Delivery-Disappointed,nova floresta
-25.37729404556022,-49.23385197625914,Delivery-Disappointed,curitiba
-23.44749245462893,-46.58919046640291,Delivery-Disappointed,sao paulo
-22.87628637468981,-48.435646706698144,Delivery-Disappointed,botucatu
-22.750014142939563,-45.12177741257429,Delivery-Disappointed,lorena
-19.414569548618264,-42.41584571438497,Delivery-Disappointed,ipaba
-14.2055173523883,-41.67101534752584,Delivery-Disappointed,brumado
-30.13064882653355,-51.2200832278551,Delivery-Disappointed,porto alegre
-23.70785448456366,-46.556180165898496,Delivery-Disappointed,sao bernardo do campo
-22.815881818318132,-42.95084682281653,Delivery-Disappointed,sao goncalo
-30.030201334179605,-51.22766868774895,Delivery-Disappointed,porto alegre
-12.741799564324262,-60.13808040474748,Delivery-Disappointed,vilhena
-21.12717351623222,-56.485972478116985,Delivery-Disappointed,bonito
-27.214762141686712,-49.640232592201016,Delivery-Disappointed,rio do sul
-26.912615530002004,-48.67401528393623,Delivery-Disappointed,itajai
-22.971588385030664,-43.33006828639565,Delivery-Disappointed,rio de janeiro
-23.670394104622392,-46.47515734762539,Delivery-Disappointed,maua
-23.01113485206877,-43.31036525832422,Delivery-Disappointed,rio de janeiro
-19.46970149792253,-42.562507159587966,Delivery-Disappointed,ipatinga
-22.827719800210637,-43.36298572771183,Delivery-Disappointed,rio de janeiro
-20.004409586010045,-43.84298511195,Delivery-Disappointed,nova lima
-29.19022128139438,-51.23225297662016,Delivery-Disappointed,caxias do sul
-23.609357549541244,-46.489552176798995,Delivery-Disappointed,sao paulo
-22.920179070777287,-43.1800400189857,Delivery-Disappointed,rio de janeiro
-23.514924011106206,-46.370295908895486,Delivery-Disappointed,ferraz de vasconcelos
-15.746201999999997,-47.887605,Delivery-Disappointed,brasilia
-23.62087271994926,-46.68512455646613,Delivery-Disappointed,sao paulo
-23.193263808211693,-47.27517269663572,Delivery-Disappointed,salto
-22.854677050233725,-47.05197199708997,Delivery-Disappointed,campinas
-19.870106184913464,-43.91871377032721,Delivery-Disappointed,belo horizonte
-23.92722333314212,-46.38278809991919,Delivery-Disappointed,santos
-18.59508110934971,-46.51777561124804,Delivery-Disappointed,patos de minas
-22.39543462993152,-41.79411967983021,Delivery-Disappointed,macae
-23.664957129335235,-46.77827175,Delivery-Disappointed,sao paulo
-23.98479796586644,-46.300849044480685,Delivery-Disappointed,santos
-23.58474495679707,-46.58430283693359,Delivery-Disappointed,sao paulo
-22.8286575,-43.0805169265674,Delivery-Disappointed,sao goncalo
-29.68112123553896,-51.10422496538651,Delivery-Disappointed,novo hamburgo
-22.897497594494848,-43.5771638381903,Delivery-Disappointed,rio de janeiro
-23.95688438718329,-46.32677018694087,Delivery-Disappointed,santos
-19.97036276047379,-44.200006568049105,Delivery-Disappointed,betim
-20.34056096542615,-40.38562368745221,Delivery-Disappointed,cariacica
-2.5615055964934945,-44.2306540217843,Delivery-Disappointed,sao luis
-22.73828048822432,-43.418897471121205,Delivery-Disappointed,belford roxo
-20.46093116515656,-54.61124017353395,Delivery-Disappointed,campo grande
-23.67975053121937,-46.550843307166375,Delivery-Disappointed,santo andre
-13.533376466934016,-40.15183237567301,Delivery-Disappointed,itirucu
-14.957243893175734,-39.30195378397593,Delivery-Disappointed,buerarema
-22.876256918460356,-42.02873563229756,Budget-Regular,cabo frio
-15.723933037999927,-48.29112999999995,Budget-Regular,aguas lindas de goias
-25.469780975786964,-50.65054682632399,Budget-Regular,irati
-12.612797045607262,-38.30149629456411,Budget-Regular,dias d'avila
-23.58985357507646,-46.55417194561133,Budget-Regular,sao paulo
-23.103345824311848,-48.9140463456804,Budget-Regular,avare
-26.326983965448072,-48.88001811303306,Budget-Regular,joinville
-21.76927978597883,-43.352157868789305,Budget-Regular,juiz de fora
-23.57055394976627,-46.744693648075454,Budget-Regular,sao paulo
-23.40594993255526,-46.49171018896156,Budget-Regular,guarulhos
-29.938780909771495,-51.71786001844873,Budget-Regular,triunfo
-19.936845199001663,-44.13350510407413,Budget-Regular,betim
-23.33092810062541,-51.18620775517971,Budget-Regular,londrina
-11.548337694262967,-41.158478210703606,Budget-Regular,morro do chapeu
-23.64189642842651,-46.77604032361936,Budget-Regular,sao paulo
-23.74556817384167,-46.39608699347911,Budget-Regular,rio grande da serra
-20.557402554582165,-48.57069693228112,Budget-Regular,barretos
-22.89427492911236,-43.120283203407965,Budget-Regular,niteroi
-20.538285802455572,-47.40131667800094,Budget-Regular,franca
-23.48595257729816,-46.67394941548847,Budget-Regular,sao paulo
-22.532779999999946,-44.20283853649948,Budget-Regular,barra mansa
-8.114414257825839,-34.96508324999999,Budget-Regular,jaboatao dos guararapes
-23.2361705381131,-51.66638010627717,Budget-Regular,astorga
-23.61488328621765,-46.603165620234286,Budget-Regular,sao paulo
-14.068171721836572,-39.64030458723086,Budget-Regular,ibirataia
-23.48807447760504,-46.35751602664146,Budget-Regular,itaquaquecetuba
-23.548027863876406,-46.65885543640624,Budget-Regular,sao paulo
-19.84442833804609,-43.90470168774894,Budget-Regular,belo horizonte
-22.914403962808013,-46.55477655874196,Budget-Regular,braganca paulista
-23.409685707744245,-46.388688516792655,Budget-Regular,guarulhos
-11.961190251926237,-40.1665725417471,Budget-Regular,baixa grande
-22.880104244662085,-43.404417115267236,Budget-Regular,rio de janeiro
-20.283955823330007,-50.24895240386773,Budget-Regular,fernandopolis
-22.65655265720332,-43.04169557066254,Budget-Regular,mage
-6.094249386922086,-36.47050131678721,Budget-Regular,lagoa nova
-10.940934354406048,-37.06368720067511,Budget-Regular,aracaju
-23.556049111529205,-46.64974666729382,Budget-Regular,sao paulo
-20.48832012799575,-54.62143724978365,Budget-Regular,campo grande
-23.654474821816017,-46.639899465301006,Budget-Regular,sao paulo
-23.25288579990181,-51.14614427712626,Budget-Regular,londrina
-25.459683543568623,-49.29405194171619,Budget-Regular,curitiba
-23.22491593078331,-47.95468585633059,Budget-Regular,cesario lange
-23.315375580745666,-46.73739643560712,Budget-Regular,franco da rocha
-20.472694416613653,-54.57587831127011,Budget-Regular,campo grande
-22.43334897680498,-46.814569720073436,Budget-Regular,itapira
-23.54728786526333,-46.45407726810551,Budget-Regular,sao paulo
-22.064943011172293,-42.0616031620151,Budget-Regular,trajano de moraes
-28.38881031932184,-53.91661502287606,Budget-Regular,ijui
-23.09784541994768,-46.71726009296573,Budget-Regular,jarinu
-21.748397053239508,-48.18612567881915,Budget-Regular,araraquara
-24.73646397669806,-53.7396210227535,Budget-Regular,toledo
-22.724877662083816,-47.63063961609147,Budget-Regular,piracicaba
-23.45108284606459,-46.78965803067111,Budget-Regular,sao paulo
-23.615084598389984,-46.766986071614,Budget-Regular,taboao da serra
-23.56127544240869,-46.461969257046256,Budget-Regular,sao paulo
-22.2492531099986,-45.70557966603161,Budget-Regular,santa rita do sapucai
-22.897542889850193,-49.62588476420329,Budget-Regular,santa cruz do rio pardo
-10.70653555337566,-48.40658648976063,Budget-Regular,porto nacional
-16.175908225580102,-40.694262063197314,Budget-Regular,almenara
-23.69199483680533,-46.79077580939466,Budget-Regular,sao paulo
-23.452346063889237,-46.64477243377583,Budget-Regular,sao paulo
-20.519197400316685,-54.68537216094079,Budget-Regular,campo grande
-7.60283475153812,-37.31479073326887,Budget-Regular,tuparetama
-23.56471213211952,-46.65274077352985,Budget-Regular,sao paulo
-19.15688975767194,-45.44725700231122,Budget-Regular,abaete
-20.775971353170434,-49.36909545605272,Budget-Regular,sao jose do rio preto
-29.747729921632967,-51.155314328411734,Budget-Regular,sao leopoldo
-8.050011757977959,-34.93072528587912,Budget-Regular,recife
-25.043539901432933,-51.537583529830435,Budget-Regular,turvo
-23.544731000836723,-46.68676936635128,Budget-Regular,sao paulo
-23.558442894252423,-46.58179773723239,Budget-Regular,sao paulo
-18.89849307618731,-48.32964800701135,Budget-Regular,uberlandia
-20.535126774583134,-49.32157569604032,Budget-Regular,nova granada
-23.014294742166268,-43.46413167283893,Budget-Regular,rio de janeiro
-23.60285350375091,-46.63348067485144,Budget-Regular,sao paulo
-19.87317691534425,-43.93586893581568,Budget-Regular,belo horizonte
-22.8961984228604,-43.35568746796124,Budget-Regular,rio de janeiro
-22.551360312684533,-45.778868948597626,Budget-Regular,paraisopolis
-23.75317933083273,-46.594322740205335,Budget-Regular,sao bernardo do campo
-23.924513730089046,-46.40592461181006,Budget-Regular,cubatao
-22.85193647517985,-43.39640120401403,Budget-Regular,rio de janeiro
-5.072404128818928,-42.755354573205146,Budget-Regular,teresina
-22.60137566819486,-48.80749003720592,Budget-Regular,lencois paulista
-20.73799136507532,-48.91093038579832,Budget-Regular,olimpia
-23.317709589364075,-46.227061818199104,Budget-Regular,santa isabel
-22.768842390945508,-47.34061147091706,Budget-Regular,americana
-8.806995383194497,-35.93186235375432,Budget-Regular,sao benedito do sul
-1.4500624701799327,-48.46672072479669,Budget-Regular,belem
-19.935348241816065,-40.600929446278315,Budget-Regular,santa teresa
-22.819145152582344,-43.036113091680086,Budget-Regular,sao goncalo
-19.91253893978333,-44.07245325000001,Budget-Regular,contagem
-3.090370143632046,-59.94561284367245,Budget-Regular,manaus
-23.98479796586644,-46.300849044480685,Budget-Regular,santos
-23.039112535080964,-45.58112222425052,Budget-Regular,taubate
-23.49159878406144,-46.387231605891806,Budget-Regular,sao paulo
-23.69029792389557,-46.6296561291374,Budget-Regular,diadema
-23.61356240492823,-46.68412540423574,Budget-Regular,sao paulo
-23.51598190375999,-47.44275645510419,Budget-Regular,sorocaba
-23.65164196433722,-46.547978134807394,Budget-Regular,santo andre
-10.75435318471449,-39.20803709311541,Budget-Regular,quijingue
-24.96867905661036,-53.410157458941526,Budget-Regular,cascavel
-22.81445142403528,-47.07071336742769,Budget-Regular,campinas
-11.835954098015891,-55.50803301489325,Budget-Regular,sinop
-23.61302967554391,-46.63628029808413,Budget-Regular,sao paulo
-20.485594301113892,-54.6060717438397,Budget-Regular,campo grande
-23.475764053566273,-46.53962921426509,Budget-Regular,guarulhos
-22.919479294300192,-47.087033806308355,Budget-Regular,campinas
-23.48778455453289,-46.4280002596514,Budget-Regular,sao paulo
-22.599254430886607,-47.40879928660274,Budget-Regular,limeira
-8.115392897166615,-34.8970405649489,Budget-Regular,recife
-29.19962051078181,-51.200851350692496,Budget-Regular,caxias do sul
-21.923476776548497,-47.362925532951216,Budget-Regular,pirassununga
-25.406665878440407,-52.4116721980017,Budget-Regular,laranjeiras do sul
-12.938827332679226,-38.36949318308015,Budget-Regular,salvador
-22.889980452763453,-43.483325561125895,Budget-Regular,rio de janeiro
-23.61500182791854,-46.66182630599,Budget-Regular,sao paulo
-23.51592981949865,-46.38442694097974,Budget-Regular,sao paulo
-23.494659558976306,-46.57459055245542,Budget-Regular,sao paulo
-23.66457103166774,-46.636691807160005,Budget-Regular,sao paulo
-23.106352945322868,-45.713306053292136,Budget-Regular,cacapava
-32.03442798620588,-52.09660672909994,Budget-Regular,rio grande
-20.356331322476656,-41.95832428001232,Budget-Regular,manhumirim
-22.80084095480904,-43.363601080354286,Budget-Regular,sao joao de meriti
-23.439479999999943,-46.31963830623954,Budget-Regular,itaquaquecetuba
-21.12159756174626,-47.78124459256159,Budget-Regular,ribeirao preto
-23.48720985712605,-46.775858754048286,Budget-Regular,osasco
-23.422858050956947,-51.937545947028106,Budget-Regular,maringa
-16.32473051308362,-48.941262230516514,Budget-Regular,anapolis
-20.422767933483087,-49.971725710857996,Budget-Regular,votuporanga
-24.719714999999997,-53.75869646676048,Budget-Regular,toledo
-16.30564199999999,-48.94720603703196,Budget-Regular,anapolis
-22.937430121847743,-43.176862902706524,Budget-Regular,rio de janeiro
-8.187241757682003,-34.924004758584815,Budget-Regular,jaboatao dos guararapes
-29.77983589474371,-51.149289923701744,Budget-Regular,sao leopoldo
-22.67417373081719,-43.61239070414389,Budget-Regular,japeri
-3.9225509298895314,-40.889024616078174,Budget-Regular,ibiapina
-3.621806529386368,-43.113998235147854,Budget-Regular,mata roma
-22.845731962685527,-42.99686730440309,Budget-Regular,sao goncalo
-22.951672385322283,-47.04983432139767,Budget-Regular,campinas
-23.531602725043687,-46.90176054686618,Budget-Regular,jandira
-23.66079909769749,-46.72552379003407,Budget-Regular,sao paulo
-23.68698516287448,-46.552552123595405,Budget-Regular,sao bernardo do campo
-19.80216162447347,-43.96726622444129,Budget-Regular,belo horizonte
-25.450402201221433,-49.56040541360136,Budget-Regular,campo largo
-17.355235347245625,-52.67855518493714,Budget-Regular,portelandia
-15.637005064446017,-56.059281,Budget-Regular,cuiaba
-23.587998359974627,-46.74086722085809,Budget-Regular,sao paulo
-22.904062574528197,-43.30650972967279,Budget-Regular,rio de janeiro
-23.75266495485217,-46.66679225872885,Budget-Regular,sao paulo
-21.316569522411164,-42.81201236571218,Budget-Regular,dona euzebia
-23.42911571169929,-46.50683697026772,Budget-Regular,guarulhos
-23.49990347876395,-46.555141484044064,Budget-Regular,guarulhos
-22.85026151817764,-43.46162133173118,Budget-Regular,rio de janeiro
-23.505527888339024,-46.3513365716552,Budget-Regular,itaquaquecetuba
-7.512400983285715,-63.02912856503356,Budget-Regular,humaita
-19.748303157135716,-47.925990630152285,Budget-Regular,uberaba
-21.11027567776549,-44.022847207524414,Budget-Regular,dores de campos
-17.85839668980789,-41.50907055156256,Budget-Regular,teofilo otoni
-26.731781999999995,-53.518667424888754,Budget-Regular,sao miguel do oeste
-19.879522658895496,-43.943022502365935,Budget-Regular,belo horizonte
-15.646962445960217,-47.824463657408,Budget-Regular,brasilia
-23.61104548934897,-46.76113750216712,Budget-Regular,taboao da serra
-22.910488104074133,-43.173895076317216,Budget-Regular,rio de janeiro
-23.46567338773156,-46.55740175728548,Budget-Regular,guarulhos
-22.903440789341573,-43.255880475445714,Budget-Regular,rio de janeiro
-26.485276026772077,-51.98993370830179,Budget-Regular,palmas
-21.27450736690627,-47.305449936701535,Budget-Regular,cajuru
-23.970390465433734,-46.32234564570951,Budget-Regular,santos
-23.461443888863606,-46.37551476988139,Budget-Regular,itaquaquecetuba
-23.510427444341925,-46.60117949988444,Budget-Regular,sao paulo
-22.722771491140016,-43.31595057306428,Budget-Regular,duque de caxias
-23.54149051515917,-46.55875027935824,Budget-Regular,sao paulo
-22.27881234429793,-45.920169391088386,Budget-Regular,pouso alegre
-23.545662511930896,-46.641384647440745,Budget-Regular,sao paulo
-22.8286575,-43.0805169265674,Budget-Regular,sao goncalo
-22.85193647517985,-43.39640120401403,Budget-Regular,rio de janeiro
-23.541952776588285,-46.79886992812618,Budget-Regular,osasco
-19.854764889953252,-43.91624205254886,Budget-Regular,belo horizonte
-23.74556817384167,-46.39608699347911,Budget-Regular,rio grande da serra
-9.982319809702837,-57.4687748251441,Budget-Regular,nova monte verde
-31.39528603670237,-52.67748581290867,Budget-Regular,cangucu
-22.71863049614869,-43.33478849999999,Budget-Regular,belford roxo
-24.026457185123206,-46.47784669233656,Budget-Regular,praia grande
-23.28478113962133,-51.12242439484338,Budget-Regular,londrina
-22.92258733473174,-43.24244568124239,Budget-Regular,rio de janeiro
-23.95691508031017,-46.34623532292687,Budget-Regular,santos
-10.172726999999997,-54.92944250846988,Budget-Regular,matupa
-9.744858887301845,-36.652746987995116,Budget-Regular,arapiraca
-23.572158411910493,-46.04082959368207,Budget-Regular,biritiba-mirim
-29.337366441758217,-49.73646890978941,Budget-Regular,torres
-17.843405678766587,-40.3464798270996,Budget-Regular,nanuque
-10.593832336221343,-38.38209829435899,Budget-Regular,cicero dantas
-18.242848217968003,-43.60096234439895,Budget-Regular,diamantina
-5.204925179571117,-37.32796323706949,Budget-Regular,mossoro
-19.88878706466045,-43.89654887752518,Budget-Regular,belo horizonte
-23.470580546482807,-46.75121450444339,Budget-Regular,sao paulo
-12.246333079167243,-38.9172937158474,Budget-Regular,feira de santana
-24.03377804676809,-52.37626746763636,Budget-Regular,campo mourao
-15.797852024153835,-47.89390250751566,Budget-Regular,brasilia
-19.74088541741059,-45.2564896750905,Budget-Regular,bom despacho
-21.756112849319592,-41.331979873023,Budget-Regular,campos dos goytacazes
-23.61356240492823,-46.68412540423574,Budget-Regular,sao paulo
-25.469928492094144,-49.24312450609138,Budget-Regular,curitiba
-22.92356707409551,-43.21262803260434,Budget-Regular,rio de janeiro
-24.179855538627187,-46.79049637055164,Budget-Regular,itanhaem
-19.91382055842804,-43.96041526152686,Budget-Regular,belo horizonte
-23.11013120486852,-45.719860788504846,Budget-Regular,cacapava
-23.6052583580414,-46.668910957863645,Budget-Regular,sao paulo
-21.12159756174626,-47.78124459256159,Budget-Regular,ribeirao preto
-21.732524422785474,-48.108535108144864,Budget-Regular,americo brasiliense
-23.409685707744245,-46.388688516792655,Budget-Regular,guarulhos
-21.92165121810581,-50.524178388214175,Budget-Regular,tupa
-20.347482269513343,-40.304814003114416,Budget-Regular,vila velha
-9.622801998508574,-35.7338768837065,Budget-Regular,maceio
-28.447361138467933,-52.200140304573225,Budget-Regular,marau
-18.12755468934688,-40.36198462361434,Budget-Regular,montanha
-18.80089700568756,-42.61158129884565,Budget-Regular,divinolandia de minas
-23.563886468780627,-46.66113179724742,Budget-Regular,sao paulo
-2.066820849416965,-44.78273999999999,Budget-Regular,mirinzal
0.7087304780808059,-51.41029959770701,Budget-Regular,porto grande
-23.597413291707497,-46.68459527852152,Budget-Regular,sao paulo
-20.005645212043408,-44.17093901096428,Budget-Regular,betim
-19.92878416430552,-43.91727058979163,Budget-Regular,belo horizonte
-23.674176045804145,-46.63510073842375,Budget-Regular,sao paulo
-22.180398575592847,-49.95672899994832,Budget-Regular,marilia
-20.348373222519633,-40.33844036714903,Budget-Regular,vila velha
-23.534629815987643,-46.50635562753189,Budget-Regular,sao paulo
-15.799814381522625,-47.93030100000001,Budget-Regular,brasilia
-23.904757749632367,-46.42416591331798,Budget-Regular,cubatao
2.81134170530106,-60.714740749170865,Budget-Regular,boa vista
-15.555249947366512,-56.05229579722288,Budget-Regular,cuiaba
-3.744871543712849,-38.52764237195969,Budget-Regular,fortaleza
-23.51325251637429,-46.74701458492987,Budget-Regular,sao paulo
-22.52366946572221,-44.11869585063933,Budget-Regular,volta redonda
-22.81683345406545,-47.025226240735094,Budget-Regular,campinas
-25.220093721921664,-49.34753966360455,Budget-Regular,itaperucu
-21.838693499999994,-44.80989995599917,Budget-Regular,cruzilia
-28.936059909712952,-51.549804187241875,Budget-Regular,veranopolis
-23.68698516287448,-46.552552123595405,Budget-Regular,sao bernardo do campo
-21.024152501545007,-47.77108986665113,Budget-Regular,jardinopolis
-30.029218072162266,-51.20302983609852,Budget-Regular,porto alegre
-6.415471394675026,-38.013951092861234,Budget-Regular,alexandria
-23.64082697668647,-46.70028344521364,Budget-Regular,sao paulo
-18.86220828038126,-41.12142234061895,Budget-Regular,mantenopolis
-23.58662111878931,-46.64427165889549,Budget-Regular,sao paulo
-22.4657306924808,-44.45678278282071,Budget-Regular,resende
-30.019450389953256,-51.13703201653284,Budget-Regular,porto alegre
-23.653300317228396,-46.81557229759366,Budget-Regular,embu das artes
-23.004214031623405,-43.335593643632045,Budget-Regular,rio de janeiro
-22.096927874290824,-51.41727820751052,Budget-Regular,presidente prudente
-21.738860528449404,-43.34425307369147,Budget-Regular,juiz de fora
-23.661237153759604,-46.63880622759531,Budget-Regular,sao paulo
-22.905686033107195,-42.810313193913565,Budget-Regular,marica
-20.19270569926364,-40.233621188602434,Budget-Regular,serra
-23.534179512349244,-46.67833433305441,Budget-Regular,sao paulo
-2.5340107859044245,-44.299142706633376,Budget-Regular,sao luis
-18.97712364892772,-49.480276559797645,Budget-Regular,ituiutaba
-23.59148162142938,-46.720587494445745,Budget-Regular,sao paulo
-15.838443050477338,-48.01149903877731,Budget-Regular,brasilia
-16.09454472188803,-47.93637481629608,Budget-Regular,cidade ocidental
-16.754775617058538,-43.874533349082476,Budget-Regular,montes claros
-22.716465673062416,-47.64021883945973,Budget-Regular,piracicaba
-15.817454799245827,-47.975691694745386,Budget-Regular,brasilia
-21.48224736960269,-44.33219212607048,Budget-Regular,madre de deus de minas
-19.800401175688148,-43.99604119900167,Budget-Regular,belo horizonte
-23.355057256967047,-51.140132526703866,Budget-Regular,londrina
-27.713821924231045,-48.50536132846678,Budget-Regular,florianopolis
-23.553232941716196,-46.472838812727204,Budget-Regular,sao paulo
-22.981969840368173,-43.21999670107915,Budget-Regular,rio de janeiro
-19.970868116609125,-43.93993252477061,Budget-Regular,belo horizonte
-20.021701112695677,-44.02732366146344,Budget-Regular,belo horizonte
-16.70924822674422,-49.32879822721221,Budget-Regular,goiania
-22.906153508194315,-43.55299177116393,Budget-Regular,rio de janeiro
-22.380403946038403,-41.77369537454352,Budget-Regular,macae
-7.122169999999926,-43.89051074841007,Budget-Regular,marcos parente
-29.92075805799684,-51.05954254677128,Budget-Regular,gravatai
-23.62198951485941,-46.57435280682671,Budget-Regular,sao caetano do sul
-19.97992918980853,-50.28912063900293,Budget-Regular,indiapora
-29.588763034766327,-51.36757434425736,Budget-Regular,sao sebastiao do cai
-3.811564707744237,-38.52270274664731,Budget-Regular,fortaleza
-26.4543845594824,-53.500627279895504,Budget-Regular,sao jose do cedro
-3.845806862750186,-38.52353763744187,Budget-Regular,fortaleza
-22.838208540393257,-51.97193341340326,Budget-Regular,colorado
-23.45973268964888,-46.62452278282069,Budget-Regular,sao paulo
-29.657893380832586,-51.190751707283425,Budget-Regular,estancia velha
-25.365851732303263,-49.18582840154509,Budget-Regular,colombo
-23.628909762132903,-46.63567373036528,Budget-Regular,sao paulo
-8.9779018275595,-38.22098085320928,Budget-Regular,petrolandia
-25.312615214580084,-49.292967929044536,Budget-Regular,almirante tamandare
-12.991832706633389,-38.45284250734317,Budget-Regular,salvador
-22.84258446627047,-43.303678777468456,Budget-Regular,rio de janeiro
-22.854511416805806,-42.05828352942552,Budget-Regular,sao pedro da aldeia
-20.33567034079053,-40.29349496935206,Budget-Regular,vila velha
-21.834675764125997,-46.898576447392045,Budget-Regular,vargem grande do sul
-20.36767932885187,-40.31638272232804,Budget-Regular,vila velha
-24.026457185123206,-46.47784669233656,Budget-Regular,praia grande
-22.94104597120424,-44.03538,Budget-Regular,mangaratiba
-19.171091341582628,-41.86097488103808,Budget-Regular,itanhomi
-23.6249389646328,-46.62496037760399,Budget-Regular,sao paulo
-23.511874416180966,-46.491483436580296,Budget-Regular,sao paulo
-22.750088488141653,-43.456827297928704,Budget-Regular,nova iguacu
-23.002985032019456,-46.82360927106554,Budget-Regular,itatiba
-14.08727378540156,-46.36373427820927,Budget-Regular,posse
-23.67180249347913,-46.76308808174155,Budget-Regular,sao paulo
-23.62323038246003,-46.80104434592664,Budget-Regular,taboao da serra
-23.514924011106206,-46.370295908895486,Budget-Regular,ferraz de vasconcelos
-3.7350770605055024,-38.50027949125743,Budget-Regular,fortaleza
-23.61730623282576,-46.62907259236607,Budget-Regular,sao paulo
-27.09814016963105,-52.67252246739596,Budget-Regular,chapeco
-23.74981810254469,-46.70140755620633,Budget-Regular,sao paulo
-8.363022808645937,-35.23605130835254,Budget-Regular,escada
-23.69769701249348,-46.53004889731084,Budget-Regular,santo andre
-23.758929481404014,-46.60012438270614,Budget-Regular,sao bernardo do campo
-20.334777364608797,-47.786517466948176,Budget-Regular,ituverava
-23.532224144324545,-46.705072845988525,Budget-Regular,sao paulo
-29.150934403460155,-51.20343852456362,Budget-Regular,caxias do sul
-25.447667005378037,-49.05182842818327,Budget-Regular,piraquara
-22.49016442089259,-44.562961979844616,Budget-Regular,itatiaia
-30.03562309576425,-51.20066497807145,Budget-Regular,porto alegre
-2.591874856260277,-51.95316580505284,Budget-Regular,senador jose porfirio
-23.052705625933136,-47.83614945236365,Budget-Regular,laranjal paulista
-22.761630009255462,-43.48837584173781,Budget-Regular,nova iguacu
-15.924743507102669,-48.80832684711064,Budget-Regular,corumba de goias
-12.935879296109205,-38.4265224753899,Budget-Regular,salvador
-26.273417993060768,-48.86004743370364,Budget-Regular,joinville
-22.912000889260764,-43.37752140605343,Budget-Regular,rio de janeiro
-23.72470026061802,-46.68148760073805,Budget-Regular,sao paulo
-23.55643047625651,-46.56853012614689,Budget-Regular,sao paulo
-6.205440262642772,-38.291738230624844,Budget-Regular,agua nova
-9.959850973898922,-67.80112499094008,Budget-Regular,rio branco
-23.37955097848981,-46.32212762362621,Budget-Regular,aruja
-20.61507722599609,-46.04727483479504,Budget-Regular,capitolio
-31.719788412170256,-52.35316111852951,Budget-Regular,pelotas
-23.6357493322177,-46.73784151540766,Budget-Regular,sao paulo
-22.64307728264581,-43.27710879426263,Budget-Regular,duque de caxias
-20.36308110713721,-40.31283379125783,Budget-Regular,vila velha
-25.452960846624443,-54.57327955678548,Budget-Regular,foz do iguacu
-8.016139078827369,-34.855227104362584,Budget-Regular,olinda
-20.506541272527514,-54.59900067163183,Budget-Regular,campo grande
0.0348929573776164,-51.062590688261295,Budget-Regular,macapa
-20.75533341719481,-42.88055185516512,Budget-Regular,vicosa
-23.572040960635395,-48.024600080020015,Budget-Regular,itapetininga
-22.19419359430747,-46.75089374999999,Budget-Regular,espirito santo do pinhal
-23.52275288966864,-46.5306581436243,Budget-Regular,sao paulo
-20.506541272527514,-54.59900067163183,Budget-Regular,campo grande
-23.302661247830148,-45.97283979175633,Budget-Regular,jacarei
-18.75756011835844,-44.43159029668814,Budget-Regular,curvelo
-22.435067799468968,-45.45549066188823,Budget-Regular,itajuba
-20.297174144324543,-40.34697269129073,Budget-Regular,vitoria
-22.545068112960934,-44.17532044976627,Budget-Regular,barra mansa
-15.794401499999992,-47.93561999999999,Budget-Regular,brasilia
